InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year,Month,DayOfWeek,Hour,Date,Region
581492,85053,FRENCH ENAMEL CANDLEHOLDER,1,2011-12-09 10:03:00,4.13,15287,United Kingdom,4.13,2011,12,Friday,10,2011-12-09,UK
557267,21907,I'M ON HOLIDAY METAL SIGN,1,2011-06-19 11:23:00,2.1,16805,United Kingdom,2.1,2011,6,Sunday,11,2011-06-19,UK
572442,21576,LETS GO SHOPPING COTTON TOTE BAG,6,2011-10-24 12:09:00,2.25,12546,Spain,13.5,2011,10,Monday,12,2011-10-24,Europe
543604,22861,EASTER TIN CHICKS IN GARDEN,6,2011-02-10 13:54:00,1.65,16558,United Kingdom,9.9,2011,2,Thursday,13,2011-02-10,UK
576357,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-14 16:57:00,12.75,15660,United Kingdom,12.75,2011,11,Monday,16,2011-11-14,UK
558750,23321,SMALL WHITE HEART OF WICKER,12,2011-07-03 10:47:00,1.65,18226,United Kingdom,19.8,2011,7,Sunday,10,2011-07-03,UK
573585,21242,RED RETROSPOT PLATE ,2,2011-10-31 14:41:00,3.29,15287,United Kingdom,6.58,2011,10,Monday,14,2011-10-31,UK
554520,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-05-24 17:03:00,7.95,17841,United Kingdom,7.95,2011,5,Tuesday,17,2011-05-24,UK
569236,22469,HEART OF WICKER SMALL,6,2011-10-02 15:49:00,1.65,14432,United Kingdom,9.9,2011,10,Sunday,15,2011-10-02,UK
560035,85099B,JUMBO BAG RED RETROSPOT,10,2011-07-14 13:41:00,2.08,17706,United Kingdom,20.8,2011,7,Thursday,13,2011-07-14,UK
537045,21175,GIN + TONIC DIET METAL SIGN,1,2010-12-05 10:54:00,2.1,15038,United Kingdom,2.1,2010,12,Sunday,10,2010-12-05,UK
568376,23338,EGG FRYING PAN RED ,10,2011-09-26 17:20:00,2.08,14031,United Kingdom,20.8,2011,9,Monday,17,2011-09-26,UK
576538,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2011-11-15 12:42:00,4.65,14725,United Kingdom,4.65,2011,11,Tuesday,12,2011-11-15,UK
549059,47566,PARTY BUNTING,12,2011-04-06 10:46:00,4.95,15529,United Kingdom,59.400000000000006,2011,4,Wednesday,10,2011-04-06,UK
581376,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-12-08 12:43:00,1.65,14719,United Kingdom,1.65,2011,12,Thursday,12,2011-12-08,UK
567507,20685,DOORMAT RED RETROSPOT,3,2011-09-20 14:46:00,16.63,15287,United Kingdom,49.89,2011,9,Tuesday,14,2011-09-20,UK
546444,22980,PANTRY SCRUBBING BRUSH,1,2011-03-14 10:47:00,1.65,15287,United Kingdom,1.65,2011,3,Monday,10,2011-03-14,UK
548163,22135,MINI LADLE LOVE HEART PINK,1,2011-03-29 13:43:00,0.83,15287,United Kingdom,0.83,2011,3,Tuesday,13,2011-03-29,UK
537354,21930,JUMBO STORAGE BAG SKULLS,2,2010-12-06 12:23:00,1.95,12748,United Kingdom,3.9,2010,12,Monday,12,2010-12-06,UK
550740,22491,PACK OF 12 COLOURED PENCILS,1,2011-04-20 11:33:00,1.63,15287,United Kingdom,1.63,2011,4,Wednesday,11,2011-04-20,UK
537434,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2010-12-06 16:57:00,5.91,15287,United Kingdom,5.91,2010,12,Monday,16,2010-12-06,UK
545338,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2,2011-03-01 17:32:00,2.1,17449,United Kingdom,4.2,2011,3,Tuesday,17,2011-03-01,UK
537065,21982,PACK OF 12 SUKI TISSUES ,24,2010-12-05 11:57:00,0.29,12567,France,6.959999999999999,2010,12,Sunday,11,2010-12-05,Europe
543802,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-02-13 12:03:00,7.95,13742,United Kingdom,15.9,2011,2,Sunday,12,2011-02-13,UK
565249,22302,COFFEE MUG PEARS  DESIGN,6,2011-09-02 10:38:00,2.55,18027,United Kingdom,15.3,2011,9,Friday,10,2011-09-02,UK
572553,22811,SET OF 6 T-LIGHTS CACTI ,2,2011-10-24 17:09:00,5.79,15287,United Kingdom,11.58,2011,10,Monday,17,2011-10-24,UK
567656,21394,RED POLKADOT BEAKER ,1,2011-09-21 14:40:00,1.63,14096,United Kingdom,1.63,2011,9,Wednesday,14,2011-09-21,UK
550632,84192,ASSORTED COLOUR METAL CAT ,1,2011-04-19 14:56:00,1.25,16907,United Kingdom,1.25,2011,4,Tuesday,14,2011-04-19,UK
565846,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,2011-09-07 12:41:00,2.55,14606,United Kingdom,5.1,2011,9,Wednesday,12,2011-09-07,UK
574870,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2011-11-07 12:52:00,2.95,17811,United Kingdom,11.8,2011,11,Monday,12,2011-11-07,UK
578817,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-11-25 13:45:00,2.95,16764,United Kingdom,2.95,2011,11,Friday,13,2011-11-25,UK
538992,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2010-12-15 11:56:00,3.75,15950,United Kingdom,22.5,2010,12,Wednesday,11,2010-12-15,UK
578153,22908,PACK OF 20 NAPKINS RED APPLES,2,2011-11-23 11:22:00,0.85,12748,United Kingdom,1.7,2011,11,Wednesday,11,2011-11-23,UK
577823,23084,RABBIT NIGHT LIGHT,120,2011-11-22 09:40:00,1.79,16107,United Kingdom,214.8,2011,11,Tuesday,9,2011-11-22,UK
580290,23266,SET OF 3 WOODEN STOCKING DECORATION,1,2011-12-02 13:35:00,1.25,17221,United Kingdom,1.25,2011,12,Friday,13,2011-12-02,UK
554151,84522,PINK PARTY SUNGLASSES,6,2011-05-23 11:07:00,1.95,14049,United Kingdom,11.7,2011,5,Monday,11,2011-05-23,UK
563909,22778,GLASS CLOCHE SMALL,1,2011-08-21 12:36:00,3.95,15701,United Kingdom,3.95,2011,8,Sunday,12,2011-08-21,UK
572229,22835,HOT WATER BOTTLE I AM SO POORLY,8,2011-10-21 14:23:00,4.95,14329,United Kingdom,39.6,2011,10,Friday,14,2011-10-21,UK
547663,85132B,CHARLIE AND LOLA TABLE TINS,1,2011-03-24 13:16:00,9.95,16022,United Kingdom,9.95,2011,3,Thursday,13,2011-03-24,UK
554489,21704,BAG 250g SWIRLY MARBLES,12,2011-05-24 13:46:00,0.85,17272,United Kingdom,10.2,2011,5,Tuesday,13,2011-05-24,UK
579187,23081,GREEN METAL BOX ARMY SUPPLIES,1,2011-11-28 15:31:00,16.63,15287,United Kingdom,16.63,2011,11,Monday,15,2011-11-28,UK
540509,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,2011-01-09 11:27:00,2.95,14800,United Kingdom,5.9,2011,1,Sunday,11,2011-01-09,UK
541497,20719,WOODLAND CHARLOTTE BAG,3,2011-01-18 15:19:00,1.63,15287,United Kingdom,4.89,2011,1,Tuesday,15,2011-01-18,UK
568868,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,2011-09-29 12:00:00,3.95,12957,United Kingdom,15.8,2011,9,Thursday,12,2011-09-29,UK
542745,22654,DELUXE SEWING KIT ,1,2011-01-31 16:47:00,5.95,15881,United Kingdom,5.95,2011,1,Monday,16,2011-01-31,UK
565725,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-09-06 11:55:00,2.08,13949,United Kingdom,24.96,2011,9,Tuesday,11,2011-09-06,UK
559497,82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-07-08 13:54:00,2.46,15287,United Kingdom,2.46,2011,7,Friday,13,2011-07-08,UK
542789,21166,COOK WITH WINE METAL SIGN ,48,2011-02-01 10:38:00,1.69,17511,United Kingdom,81.12,2011,2,Tuesday,10,2011-02-01,UK
571937,16054,POPART RECT PENCIL SHARPENER ASST,36,2011-10-20 09:28:00,0.12,14911,EIRE,4.32,2011,10,Thursday,9,2011-10-20,Europe
570672,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,2011-10-11 14:52:00,1.45,12536,France,17.4,2011,10,Tuesday,14,2011-10-11,Europe
539631,22629,SPACEBOY LUNCH BOX ,1,2010-12-20 15:03:00,4.21,15287,United Kingdom,4.21,2010,12,Monday,15,2010-12-20,UK
564849,22683,FRENCH BLUE METAL DOOR SIGN 8,10,2011-08-30 15:42:00,1.25,17675,United Kingdom,12.5,2011,8,Tuesday,15,2011-08-30,UK
575989,21314,SMALL GLASS HEART TRINKET POT,2,2011-11-13 14:20:00,2.1,14698,United Kingdom,4.2,2011,11,Sunday,14,2011-11-13,UK
543040,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,12,2011-02-02 17:06:00,0.55,17337,United Kingdom,6.6000000000000005,2011,2,Wednesday,17,2011-02-02,UK
574733,23451,SQUARE MINI PORTRAIT FRAME,12,2011-11-06 15:17:00,1.95,17082,United Kingdom,23.4,2011,11,Sunday,15,2011-11-06,UK
581492,90202C,GREEN ENAMEL FLOWER HAIR TIE,1,2011-12-09 10:03:00,2.9,15287,United Kingdom,2.9,2011,12,Friday,10,2011-12-09,UK
572283,21577,SAVE THE PLANET COTTON TOTE BAG,2,2011-10-23 11:42:00,2.25,15000,United Kingdom,4.5,2011,10,Sunday,11,2011-10-23,UK
545215,22341,LOVE GARLAND PAINTED ZINC ,1,2011-02-28 16:47:00,3.29,15287,United Kingdom,3.29,2011,2,Monday,16,2011-02-28,UK
544041,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-02-15 11:50:00,2.95,17730,United Kingdom,17.700000000000003,2011,2,Tuesday,11,2011-02-15,UK
549245,20727,LUNCH BAG  BLACK SKULL.,2,2011-04-07 12:00:00,1.65,15005,United Kingdom,3.3,2011,4,Thursday,12,2011-04-07,UK
564335,21982,PACK OF 12 SUKI TISSUES ,1,2011-08-24 14:23:00,0.29,15800,United Kingdom,0.29,2011,8,Wednesday,14,2011-08-24,UK
541839,21889,WOODEN BOX OF DOMINOES,3,2011-01-23 11:15:00,1.25,17769,United Kingdom,3.75,2011,1,Sunday,11,2011-01-23,UK
541421,22377,BOTTLE BAG RETROSPOT ,6,2011-01-17 17:44:00,1.63,15287,United Kingdom,9.78,2011,1,Monday,17,2011-01-17,UK
540992,84992,72 SWEETHEART FAIRY CAKE CASES,6,2011-01-12 16:57:00,0.55,17364,United Kingdom,3.3000000000000003,2011,1,Wednesday,16,2011-01-12,UK
559436,22093,MOTORING TISSUE BOX,1,2011-07-08 12:18:00,0.39,15901,United Kingdom,0.39,2011,7,Friday,12,2011-07-08,UK
545226,22871,NUMBER TILE COTTAGE GARDEN 3 ,8,2011-03-01 09:33:00,1.95,12428,Finland,15.6,2011,3,Tuesday,9,2011-03-01,Europe
548666,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,2,2011-04-01 14:58:00,4.25,13124,United Kingdom,8.5,2011,4,Friday,14,2011-04-01,UK
578827,35095A,BLUE VICTORIAN FABRIC OVAL BOX,1,2011-11-25 14:25:00,0.83,15287,United Kingdom,0.83,2011,11,Friday,14,2011-11-25,UK
572088,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-20 14:33:00,2.08,14585,United Kingdom,20.8,2011,10,Thursday,14,2011-10-20,UK
537465,22867,HAND WARMER BIRD DESIGN,12,2010-12-07 10:32:00,2.1,17735,United Kingdom,25.200000000000003,2010,12,Tuesday,10,2010-12-07,UK
563533,85032C,CURIOUS IMAGES GIFT WRAP SET,1,2011-08-17 11:14:00,0.65,16241,United Kingdom,0.65,2011,8,Wednesday,11,2011-08-17,UK
574686,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-11-06 13:00:00,1.65,17608,United Kingdom,3.3,2011,11,Sunday,13,2011-11-06,UK
540471,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-01-07 14:21:00,1.25,15601,United Kingdom,15.0,2011,1,Friday,14,2011-01-07,UK
550774,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-04-20 13:18:00,2.95,14626,United Kingdom,17.700000000000003,2011,4,Wednesday,13,2011-04-20,UK
573584,23252,VINTAGE RED ENAMEL TRIM JUG ,8,2011-10-31 14:36:00,3.75,16705,United Kingdom,30.0,2011,10,Monday,14,2011-10-31,UK
563755,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2011-08-19 10:58:00,0.39,17612,United Kingdom,4.68,2011,8,Friday,10,2011-08-19,UK
569027,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-09-30 10:19:00,4.95,13089,United Kingdom,14.85,2011,9,Friday,10,2011-09-30,UK
539044,22469,HEART OF WICKER SMALL,12,2010-12-15 15:47:00,1.65,15727,United Kingdom,19.8,2010,12,Wednesday,15,2010-12-15,UK
558751,20761,BLUE PAISLEY SKETCHBOOK,1,2011-07-03 11:26:00,3.75,16009,United Kingdom,3.75,2011,7,Sunday,11,2011-07-03,UK
555158,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-06-01 08:38:00,2.95,14842,United Kingdom,17.700000000000003,2011,6,Wednesday,8,2011-06-01,UK
574561,21868,POTTING SHED TEA MUG,1,2011-11-04 15:52:00,3.29,15287,United Kingdom,3.29,2011,11,Friday,15,2011-11-04,UK
541421,21625,VINTAGE UNION JACK APRON,1,2011-01-17 17:44:00,5.79,15287,United Kingdom,5.79,2011,1,Monday,17,2011-01-17,UK
566233,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-09-11 11:04:00,4.95,12635,Germany,14.85,2011,9,Sunday,11,2011-09-11,Europe
539453,22963,JAM JAR WITH GREEN LID,3,2010-12-17 17:08:00,1.66,15287,United Kingdom,4.98,2010,12,Friday,17,2010-12-17,UK
557271,22659,LUNCH BOX I LOVE LONDON,4,2011-06-19 11:41:00,1.95,17769,United Kingdom,7.8,2011,6,Sunday,11,2011-06-19,UK
574020,23084,RABBIT NIGHT LIGHT,6,2011-11-02 12:15:00,2.08,14673,United Kingdom,12.48,2011,11,Wednesday,12,2011-11-02,UK
570688,21126,SET OF 6 GIRLS CELEBRATION CANDLES,1,2011-10-11 16:29:00,1.25,15287,United Kingdom,1.25,2011,10,Tuesday,16,2011-10-11,UK
555528,21137,BLACK RECORD COVER FRAME,48,2011-06-05 11:44:00,3.39,15694,United Kingdom,162.72,2011,6,Sunday,11,2011-06-05,UK
552232,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-05-06 15:54:00,4.13,15287,United Kingdom,4.13,2011,5,Friday,15,2011-05-06,UK
579751,20718,RED RETROSPOT SHOPPER BAG,1,2011-11-30 14:46:00,3.29,15287,United Kingdom,3.29,2011,11,Wednesday,14,2011-11-30,UK
573379,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-10-30 14:03:00,2.89,15680,United Kingdom,17.34,2011,10,Sunday,14,2011-10-30,UK
581217,22156,HEART DECORATION WITH PEARLS ,2,2011-12-08 09:20:00,1.63,15287,United Kingdom,3.26,2011,12,Thursday,9,2011-12-08,UK
546330,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,16,2011-03-11 10:30:00,0.85,16817,United Kingdom,13.6,2011,3,Friday,10,2011-03-11,UK
552000,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-05-05 15:56:00,2.46,15287,United Kingdom,2.46,2011,5,Thursday,15,2011-05-05,UK
559097,23298,SPOTTY BUNTING,6,2011-07-06 10:59:00,4.95,17562,United Kingdom,29.700000000000003,2011,7,Wednesday,10,2011-07-06,UK
542731,17084N,FAIRY DREAMS INCENSE ,50,2011-01-31 15:27:00,0.21,13600,United Kingdom,10.5,2011,1,Monday,15,2011-01-31,UK
575637,22867,HAND WARMER BIRD DESIGN,5,2011-11-10 13:46:00,2.1,16904,United Kingdom,10.5,2011,11,Thursday,13,2011-11-10,UK
545023,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-02-25 14:25:00,1.25,12921,United Kingdom,15.0,2011,2,Friday,14,2011-02-25,UK
545897,22297,HEART IVORY TRELLIS SMALL,1,2011-03-07 17:22:00,2.46,15287,United Kingdom,2.46,2011,3,Monday,17,2011-03-07,UK
558538,51014L,"FEATHER PEN,LIGHT PINK",12,2011-06-30 12:12:00,0.39,15005,United Kingdom,4.68,2011,6,Thursday,12,2011-06-30,UK
545156,20674,GREEN POLKADOT BOWL,16,2011-02-28 13:27:00,1.25,13509,United Kingdom,20.0,2011,2,Monday,13,2011-02-28,UK
546509,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2011-03-14 12:15:00,7.95,14911,EIRE,15.9,2011,3,Monday,12,2011-03-14,Europe
554963,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-05-27 15:32:00,0.55,14625,United Kingdom,13.2,2011,5,Friday,15,2011-05-27,UK
571433,23526,DOG LICENCE WALL ART,4,2011-10-17 13:19:00,5.95,13015,United Kingdom,23.8,2011,10,Monday,13,2011-10-17,UK
580541,23232,WRAP VINTAGE LEAF DESIGN,25,2011-12-05 09:03:00,0.42,15358,United Kingdom,10.5,2011,12,Monday,9,2011-12-05,UK
541421,85114A,BLACK ENCHANTED FOREST PLACEMAT,4,2011-01-17 17:44:00,3.29,15287,United Kingdom,13.16,2011,1,Monday,17,2011-01-17,UK
546888,22107,PIZZA PLATE IN BOX,1,2011-03-17 18:15:00,7.46,15287,United Kingdom,7.46,2011,3,Thursday,18,2011-03-17,UK
537641,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1,2010-12-07 15:32:00,1.66,15287,United Kingdom,1.66,2010,12,Tuesday,15,2010-12-07,UK
557285,21094,SET/6 RED SPOTTY PAPER PLATES,5,2011-06-19 12:31:00,0.85,15046,United Kingdom,4.25,2011,6,Sunday,12,2011-06-19,UK
571082,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-10-13 15:25:00,4.13,15287,United Kingdom,4.13,2011,10,Thursday,15,2011-10-13,UK
572703,23517,EMBROIDERED RIBBON REEL REBECCA ,1,2011-10-25 14:35:00,2.89,16110,United Kingdom,2.89,2011,10,Tuesday,14,2011-10-25,UK
569000,21902,"KEY FOB , FRONT  DOOR ",24,2011-09-29 17:36:00,0.65,17015,United Kingdom,15.6,2011,9,Thursday,17,2011-09-29,UK
541516,22211,WOOD STAMP SET FLOWERS,1,2011-01-18 17:34:00,1.63,15287,United Kingdom,1.63,2011,1,Tuesday,17,2011-01-18,UK
558614,21724,PANDA AND BUNNIES STICKER SHEET,3,2011-06-30 15:56:00,0.79,15287,United Kingdom,2.37,2011,6,Thursday,15,2011-06-30,UK
539293,22197,SMALL POPCORN HOLDER,12,2010-12-16 16:42:00,0.85,18223,United Kingdom,10.2,2010,12,Thursday,16,2010-12-16,UK
566582,82582,AREA PATROLLED METAL SIGN,24,2011-09-13 13:49:00,2.1,13384,United Kingdom,50.400000000000006,2011,9,Tuesday,13,2011-09-13,UK
567662,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-09-21 15:12:00,2.1,17758,United Kingdom,12.6,2011,9,Wednesday,15,2011-09-21,UK
550987,21704,BAG 250g SWIRLY MARBLES,1,2011-04-21 18:10:00,1.63,15287,United Kingdom,1.63,2011,4,Thursday,18,2011-04-21,UK
537054,21823,PAINTED METAL HEART WITH HOLLY BELL,1,2010-12-05 11:40:00,1.45,16931,United Kingdom,1.45,2010,12,Sunday,11,2010-12-05,UK
569632,84946,ANTIQUE SILVER T-LIGHT GLASS,36,2011-10-05 11:57:00,1.25,13808,United Kingdom,45.0,2011,10,Wednesday,11,2011-10-05,UK
580367,23494,VINTAGE DOILY DELUXE SEWING KIT ,2,2011-12-02 16:39:00,12.46,15287,United Kingdom,24.92,2011,12,Friday,16,2011-12-02,UK
550512,22297,HEART IVORY TRELLIS SMALL,2,2011-04-18 16:31:00,1.25,18069,United Kingdom,2.5,2011,4,Monday,16,2011-04-18,UK
558774,22371,AIRLINE BAG VINTAGE TOKYO 78,5,2011-07-04 10:17:00,4.13,15287,United Kingdom,20.65,2011,7,Monday,10,2011-07-04,UK
565803,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-09-07 10:38:00,2.55,17735,United Kingdom,15.3,2011,9,Wednesday,10,2011-09-07,UK
540685,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2011-01-10 17:08:00,2.95,15287,United Kingdom,2.95,2011,1,Monday,17,2011-01-10,UK
540353,22117,METAL SIGN HER DINNER IS SERVED ,1,2011-01-06 14:53:00,2.95,13764,United Kingdom,2.95,2011,1,Thursday,14,2011-01-06,UK
539479,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,2010-12-19 15:20:00,3.75,15287,United Kingdom,3.75,2010,12,Sunday,15,2010-12-19,UK
538086,21907,I'M ON HOLIDAY METAL SIGN,2,2010-12-09 14:44:00,2.1,12872,United Kingdom,4.2,2010,12,Thursday,14,2010-12-09,UK
553781,21713,CITRONELLA CANDLE FLOWERPOT,8,2011-05-19 10:54:00,2.1,16008,United Kingdom,16.8,2011,5,Thursday,10,2011-05-19,UK
581179,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-12-07 15:43:00,4.15,12471,Germany,16.6,2011,12,Wednesday,15,2011-12-07,Europe
538177,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2010-12-10 09:51:00,2.51,15287,United Kingdom,7.529999999999999,2010,12,Friday,9,2010-12-10,UK
560209,82552,WASHROOM METAL SIGN,1,2011-07-15 14:05:00,1.45,15004,United Kingdom,1.45,2011,7,Friday,14,2011-07-15,UK
563011,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-08-11 12:00:00,8.25,16283,United Kingdom,16.5,2011,8,Thursday,12,2011-08-11,UK
541270,84508A,CAMOUFLAGE DESIGN TEDDY,1,2011-01-17 11:09:00,2.55,14976,United Kingdom,2.55,2011,1,Monday,11,2011-01-17,UK
565219,22543,MINI JIGSAW BAKE A CAKE ,24,2011-09-01 18:07:00,0.42,14420,United Kingdom,10.08,2011,9,Thursday,18,2011-09-01,UK
570640,22972,CHILDREN'S SPACEBOY MUG,12,2011-10-11 12:38:00,1.65,12474,Germany,19.8,2011,10,Tuesday,12,2011-10-11,Europe
563692,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,2011-08-18 13:01:00,4.25,17243,United Kingdom,25.5,2011,8,Thursday,13,2011-08-18,UK
575602,22534,MAGIC DRAWING SLATE SPACEBOY ,2,2011-11-10 12:27:00,0.42,17059,United Kingdom,0.84,2011,11,Thursday,12,2011-11-10,UK
537346,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2010-12-06 12:21:00,7.95,15301,United Kingdom,15.9,2010,12,Monday,12,2010-12-06,UK
566789,21500,PINK POLKADOT WRAP ,25,2011-09-15 10:35:00,0.42,13134,United Kingdom,10.5,2011,9,Thursday,10,2011-09-15,UK
544598,82552,WASHROOM METAL SIGN,1,2011-02-21 18:10:00,2.46,15287,United Kingdom,2.46,2011,2,Monday,18,2011-02-21,UK
542353,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2011-01-27 12:19:00,1.25,16700,United Kingdom,15.0,2011,1,Thursday,12,2011-01-27,UK
541484,21584,RETROSPOT SMALL TUBE MATCHES,3,2011-01-18 12:46:00,1.65,16814,United Kingdom,4.949999999999999,2011,1,Tuesday,12,2011-01-18,UK
551437,22432,WATERING CAN PINK BUNNY,6,2011-04-28 15:13:00,1.95,13725,United Kingdom,11.7,2011,4,Thursday,15,2011-04-28,UK
561658,22320,BIRDS MOBILE VINTAGE DESIGN,1,2011-07-28 16:06:00,5.95,12743,Unspecified,5.95,2011,7,Thursday,16,2011-07-28,Other
577527,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,12,2011-11-20 13:40:00,0.85,17523,United Kingdom,10.2,2011,11,Sunday,13,2011-11-20,UK
552961,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-05-12 12:54:00,1.25,15489,United Kingdom,15.0,2011,5,Thursday,12,2011-05-12,UK
548185,22570,FELTCRAFT CUSHION RABBIT,4,2011-03-29 14:58:00,3.75,15628,United Kingdom,15.0,2011,3,Tuesday,14,2011-03-29,UK
559133,22621,TRADITIONAL KNITTING NANCY,1,2011-07-06 13:13:00,1.65,17861,United Kingdom,1.65,2011,7,Wednesday,13,2011-07-06,UK
538514,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-12 14:27:00,2.95,15044,United Kingdom,2.95,2010,12,Sunday,14,2010-12-12,UK
580647,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,2011-12-05 13:14:00,7.95,14083,United Kingdom,7.95,2011,12,Monday,13,2011-12-05,UK
562652,82582,AREA PATROLLED METAL SIGN,12,2011-08-08 13:34:00,2.1,14844,United Kingdom,25.200000000000003,2011,8,Monday,13,2011-08-08,UK
578347,22995,TRAVEL CARD WALLET SUKI,2,2011-11-24 09:26:00,0.83,15287,United Kingdom,1.66,2011,11,Thursday,9,2011-11-24,UK
548255,21463,MIRRORED DISCO BALL ,2,2011-03-30 10:46:00,5.95,13078,United Kingdom,11.9,2011,3,Wednesday,10,2011-03-30,UK
557268,23242,TREASURE TIN BUFFALO BILL ,2,2011-06-19 11:26:00,2.08,13097,United Kingdom,4.16,2011,6,Sunday,11,2011-06-19,UK
542393,22113,GREY HEART HOT WATER BOTTLE,4,2011-01-27 15:02:00,3.75,18125,United Kingdom,15.0,2011,1,Thursday,15,2011-01-27,UK
565917,22104,MIRROR MOSAIC CANDLE PLATE,20,2011-09-07 16:15:00,1.63,15287,United Kingdom,32.599999999999994,2011,9,Wednesday,16,2011-09-07,UK
559700,22469,HEART OF WICKER SMALL,144,2011-07-12 09:04:00,1.93,17450,United Kingdom,277.92,2011,7,Tuesday,9,2011-07-12,UK
576692,22179,SET 10 NIGHT OWL LIGHTS,4,2011-11-16 12:21:00,6.75,17412,United Kingdom,27.0,2011,11,Wednesday,12,2011-11-16,UK
544596,21619,4 VANILLA BOTANICAL CANDLES,4,2011-02-21 17:35:00,3.75,16441,United Kingdom,15.0,2011,2,Monday,17,2011-02-21,UK
545217,21238,RED RETROSPOT CUP,2,2011-02-28 16:59:00,1.67,15287,United Kingdom,3.34,2011,2,Monday,16,2011-02-28,UK
541859,21781,MA CAMPAGNE CUTLERY BOX,1,2011-01-23 15:34:00,14.95,14606,United Kingdom,14.95,2011,1,Sunday,15,2011-01-23,UK
545667,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2011-03-04 16:07:00,5.79,15287,United Kingdom,5.79,2011,3,Friday,16,2011-03-04,UK
564375,22654,DELUXE SEWING KIT ,3,2011-08-25 10:16:00,5.95,13078,United Kingdom,17.85,2011,8,Thursday,10,2011-08-25,UK
556823,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-06-15 10:24:00,7.46,15287,United Kingdom,7.46,2011,6,Wednesday,10,2011-06-15,UK
544812,22489,PACK OF 12 TRADITIONAL CRAYONS,1,2011-02-23 15:58:00,0.83,15287,United Kingdom,0.83,2011,2,Wednesday,15,2011-02-23,UK
541999,85131C,BEADED CRYSTAL HEART BLUE ON STICK,3,2011-01-25 10:45:00,0.83,15287,United Kingdom,2.49,2011,1,Tuesday,10,2011-01-25,UK
574714,22865,HAND WARMER OWL DESIGN,2,2011-11-06 14:29:00,2.1,15427,United Kingdom,4.2,2011,11,Sunday,14,2011-11-06,UK
569544,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,1,2011-10-04 16:33:00,1.63,15287,United Kingdom,1.63,2011,10,Tuesday,16,2011-10-04,UK
578255,23378,PACK OF 12 50'S CHRISTMAS TISSUES,1,2011-11-23 12:58:00,0.39,14675,United Kingdom,0.39,2011,11,Wednesday,12,2011-11-23,UK
